logkpl,Compound,SMILES,Texpi,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,JPLogP,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,topoShape,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,XLogP,Zagreb
-3.13,Sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,310,18.58041025,0,0,-0.3434830179202155,-0.5932394271918144,0.3636561679971098,-0.2183099937709873,31.519159390950406,11.817230117036376,16.01090129610552,-0.4204599181749144,0.3718393340765144,4.328027251272971,9.733286415903208,0,0,0,0,0,4,8,0.1020620726159657,0.2666666666666666,11,8,1.0,-4.407800113089786,7.486111111111111,3.3833141099577086,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.520020955762976,9.519267454754823,3.109405292261152,0.0,4.637040374121499,5.766702225491435,1.1905507889761495,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000000000005,1.0,5,2,0,2,0,0,0,1,1,0,0,0,189.53,5.584962500721157,1.969510716735953,29.32045813260619,29.32045813260619,0.0,1110.0,-3.2769999999999984,120.0
-4.72,Sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,310,18.58041025,0,0,-0.3434830179202155,-0.5932394271918144,0.3636561679971098,-0.2183099937709873,31.519159390950406,11.817230117036376,16.01090129610552,-0.4204599181749144,0.3718393340765144,4.328027251272971,9.733286415903208,0,0,0,0,0,4,8,0.1020620726159657,0.2666666666666666,11,8,1.0,-4.407800113089786,7.486111111111111,3.3833141099577086,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.520020955762976,9.519267454754823,3.109405292261152,0.0,4.637040374121499,5.766702225491435,1.1905507889761495,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000000000005,1.0,5,2,0,2,0,0,0,1,1,0,0,0,189.53,5.584962500721157,1.969510716735953,29.32045813260619,29.32045813260619,0.0,1110.0,-3.2769999999999984,120.0
-4.8,Sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,310,18.58041025,0,0,-0.3434830179202155,-0.5932394271918144,0.3636561679971098,-0.2183099937709873,31.519159390950406,11.817230117036376,16.01090129610552,-0.4204599181749144,0.3718393340765144,4.328027251272971,9.733286415903208,0,0,0,0,0,4,8,0.1020620726159657,0.2666666666666666,11,8,1.0,-4.407800113089786,7.486111111111111,3.3833141099577086,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.520020955762976,9.519267454754823,3.109405292261152,0.0,4.637040374121499,5.766702225491435,1.1905507889761495,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000000000005,1.0,5,2,0,2,0,0,0,1,1,0,0,0,189.53,5.584962500721157,1.969510716735953,29.32045813260619,29.32045813260619,0.0,1110.0,-3.2769999999999984,120.0
-4.36,sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,310,18.58041025,0,0,-0.3434830179202155,-0.5932394271918144,0.3636561679971098,-0.2183099937709873,31.519159390950406,11.817230117036376,16.01090129610552,-0.4204599181749144,0.3718393340765144,4.328027251272971,9.733286415903208,0,0,0,0,0,4,8,0.1020620726159657,0.2666666666666666,11,8,1.0,-4.407800113089786,7.486111111111111,3.3833141099577086,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.520020955762976,9.519267454754823,3.109405292261152,0.0,4.637040374121499,5.766702225491435,1.1905507889761495,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000000000005,1.0,5,2,0,2,0,0,0,1,1,0,0,0,189.53,5.584962500721157,1.969510716735953,29.32045813260619,29.32045813260619,0.0,1110.0,-3.2769999999999984,120.0
-4.27,sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,310,18.58041025,0,0,-0.3434830179202155,-0.5932394271918144,0.3636561679971098,-0.2183099937709873,31.519159390950406,11.817230117036376,16.01090129610552,-0.4204599181749144,0.3718393340765144,4.328027251272971,9.733286415903208,0,0,0,0,0,4,8,0.1020620726159657,0.2666666666666666,11,8,1.0,-4.407800113089786,7.486111111111111,3.3833141099577086,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.520020955762976,9.519267454754823,3.109405292261152,0.0,4.637040374121499,5.766702225491435,1.1905507889761495,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000000000005,1.0,5,2,0,2,0,0,0,1,1,0,0,0,189.53,5.584962500721157,1.969510716735953,29.32045813260619,29.32045813260619,0.0,1110.0,-3.2769999999999984,120.0
-4.3,Raffinose,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O,310,36.69209476000002,0,0,-0.5461427673936713,-0.837724878557579,0.4892409750606065,-0.3525558590045362,46.39150456865514,11.81713994891004,16.01619061595657,-0.4208189375528599,0.373958760809649,4.330038099682408,9.783739838494382,0,0,0,0,0,6,12,0.1020620726159657,0.303030303030303,16,11,1.0,-6.19167633148191,11.588477366255145,5.49584487534626,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.8353786505343458,17.88395459005936,3.185488931658689,0.0,7.068440487732997,9.74979399235829,2.497669766526919,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.875,8,3,0,3,0,0,0,1,2,0,0,0,268.67999999999995,6.169925001442312,1.988520911249639,43.18428226930972,43.18428226930972,0.0,3503.0,-4.813999999999995,180.0
-4.85,Raffinose,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O,310,36.69209476000002,0,0,-0.5461427673936713,-0.837724878557579,0.4892409750606065,-0.3525558590045362,46.39150456865514,11.81713994891004,16.01619061595657,-0.4208189375528599,0.373958760809649,4.330038099682408,9.783739838494382,0,0,0,0,0,6,12,0.1020620726159657,0.303030303030303,16,11,1.0,-6.19167633148191,11.588477366255145,5.49584487534626,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.8353786505343458,17.88395459005936,3.185488931658689,0.0,7.068440487732997,9.74979399235829,2.497669766526919,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.875,8,3,0,3,0,0,0,1,2,0,0,0,268.67999999999995,6.169925001442312,1.988520911249639,43.18428226930972,43.18428226930972,0.0,3503.0,-4.813999999999995,180.0
-2.77,Basic Red 76 (Chloride salt),C[N+](C)(C)C1=CC2=C(C=C1)C=CC(=C2N=NC3=CC=CC=C3OC)O.[Cl-],305,12.502588810000004,0,17,-0.1690986255521776,-0.1053041235301185,0.0564931043638687,0.0487577183938929,27.62887897491133,11.655118159831249,16.000868852592298,-0.4438000279339168,0.3887988794583333,4.949567363272035,10.958309657835402,2,0,0,14,2,0,0,0.2886751345948129,0.3829787234042553,3,1,0.2,4.140114449269945,8.347140039447732,4.6464,0,0,0,0,4,0,0,0,0,9,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,1.279204298133663,5.771522014602044,5.444602312923239,0.0,8.504607063711433,7.235214526027271,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1100000000000003,0.8333333333333334,4,0,3,2,2,0,0,0,3,0,0,0,54.18000000000001,5.754887502163469,2.02635512466399,14.897913735871738,5.374656589291864,9.523257146579851,1502.0,4.331,132.0
-4.47,5-Fluorouracil (+ - + -),C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.47,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.64,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.42,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.36,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.68,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.91,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.33,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-5.09,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.29,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.61,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.85,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.89,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-5.13,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
-4.79,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,305,1.2139632400000002,0,0,-0.21432142004124,0.0614770436892105,-0.0998092334957693,-0.0159230193440095,12.770942812677502,11.772598956857845,19.00013653872341,-0.3612199545596626,0.4394340009348703,4.091227008289074,6.780479880013499,0,0,2,1,0,0,0,0.0,0.5,4,2,0.0,-0.7907697966674399,2.7222222222222223,1.7041420118343196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,1.35,0.6666666666666666,0,0,1,1,1,0,0,0,1,0,0,0,58.2,4.169925001442312,1.9313352437050268,13.340732384894132,4.986019722322716,5.863264454697643,84.0,-0.7589999999999999,42.0
